match,team,player,won,tier,x,y,zone,match_strategy
621041235,dire,Kenny,1,Normal,59,68,jungle,11120
621041235,dire,Surprise%20Motherfucker,1,Normal,52,108,toplane,11120
621041235,dire,SWARNOY,1,Normal,54,93,jungle,11120
621041235,dire,VashZeStampede,1,Normal,110,71,bottomlane,11120
621041235,dire,xNaRuTo%5E%5E%20%231shotonly%20reacc,1,Normal,89,83,midlane,11120
621214317,dire,%5BAVA%5D%20F%C3%AD%CE%B7%CE%B5%CE%B1,1,Normal,114,74,bottomlane,21101
621214317,dire,Pykan_Wylkan,1,Normal,86,44,river,21101
621214317,dire,safer,1,Normal,60,105,toplane,21101
621214317,dire,santageddon,1,Normal,82,104,toplane,21101
621214317,dire,SOS%7CVzla%7CPototoXx,1,Normal,64,60,midlane,21101
621620590,dire,WeMadeFox%2EEddy,1,Normal,86,104,toplane,21200
621620590,dire,Maidance,1,Normal,113,63,bottomlane,21200
621620590,dire,Maytezc,1,Normal,62,66,midlane,21200
621620590,dire,%D0%93%D1%80%D0%B0%D1%84%20%D0%9E%D1%82%D0%BE%D0%94%D1%80%D0%B0%D0%BA%D1%83%D0%BB%D0%B0,1,Normal,110,77,bottomlane,21200
621620590,dire,Aramiz%2A,1,Normal,73,104,toplane,21200
621885923,radiant,%D0%B4%D0%B5%D0%BD%D1%87%D0%B8%D0%BA,1,Normal,114,28,bottomlane,21200
621885923,radiant,fergywergy%202001,1,Normal,15,38,toplane,21200
621885923,radiant,koh9%20%2D_%2D%20Pastor%20Napas,1,Normal,54,54,midlane,21200
621885923,radiant,Manchester,1,Normal,117,29,bottomlane,21200
621885923,radiant,PsychoBat,1,Normal,14,78,toplane,21200
623384981,radiant,Crab%20Stick%21%3F,1,Normal,38,10,bottomlane,21110
623384981,radiant,GxG,1,Normal,14,39,toplane,21110
623384981,radiant,HaDs,1,Normal,56,36,jungle,21110
623384981,radiant,JIapC%5E%5E,1,Normal,34,33,midlane,21110
623384981,radiant,P%2DP%2DP%2DP%2DPOWER,1,Normal,12,47,toplane,21110
623642286,dire,TimeTODIEnoobs,1,Normal,86,103,toplane,21110
623642286,dire,Displing,1,Normal,112,76,bottomlane,21110
623642286,dire,Opa%20Na,1,Normal,56,107,toplane,21110
623642286,dire,%D0%91%D1%80%D0%B5%D0%B9%D0%B2%D0%B8%D0%BA%20%D0%9B%D0%B0%D0%BC%D0%B0%D1%80,1,Normal,106,61,jungle,21110
623642286,dire,CANCER,1,Normal,71,65,midlane,21110
624816454,radiant,%D0%96%D0%B5%D1%81%D1%82%D0%BE%D0%BA%D0%B8%D0%B9,1,Normal,14,76,toplane,20120
624816454,radiant,%E4%B8%89%E4%B8%83%2D77,1,Normal,47,69,jungle,20120
624816454,radiant,Pykan_Wylkan,1,Normal,35,12,bottomlane,20120
624816454,radiant,Raik,1,Normal,79,38,jungle,20120
624816454,radiant,VLaDiSLoVE,1,Normal,15,38,toplane,20120
625739549,radiant,CheatLikeaChamp,1,Normal,34,34,midlane,21110
625739549,radiant,Eighth,1,Normal,15,68,toplane,21110
625739549,radiant,Grossebaf,1,Normal,41,73,jungle,21110
625739549,radiant,iFace,1,Normal,75,11,bottomlane,21110
625739549,radiant,SbOo%20Bi%20GTX%20260M%20%5BFR%5D,1,Normal,12,59,toplane,21110
625840949,radiant,iFace,1,Normal,67,10,bottomlane,21200
625840949,radiant,sidestepdog%5BWC%5D,1,Normal,58,12,bottomlane,21200
625840949,radiant,K%C3%B6ala,1,Normal,14,49,toplane,21200
625840949,radiant,BigFoot,1,Normal,49,46,midlane,21200
625840949,radiant,Ballon4ik,1,Normal,12,71,toplane,21200
625935277,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,Normal,113,59,bottomlane,11210
625935277,dire,%D0%BC%D0%B5%D0%B3%D0%B0%D0%BF%D0%B8%D1%85%D0%B0%D1%80%D1%8C,1,Normal,25,105,toplane,11210
625935277,dire,E5%60%C7%BE%D1%82_%C4%84%5B%C4%90%C3%A5%5D_%C4%90%C7%BE_%5BR%C3%A5%5D%D0%AF,1,Normal,44,87,jungle,11210
625935277,dire,kuna_10,1,Normal,111,38,bottomlane,11210
625935277,dire,Legion%20of%20light,1,Normal,93,89,midlane,11210
627623750,radiant,%2DMS%2D%20Ol%27%20Mate%20Dazza%E2%84%A2,1,Normal,49,68,river,20201
627623750,radiant,juanito,1,Normal,12,42,toplane,20201
627623750,radiant,Juskaken,1,Normal,55,10,bottomlane,20201
627623750,radiant,maraciuca,1,Normal,44,11,bottomlane,20201
627623750,radiant,Old%20Gregg,1,Normal,12,39,toplane,20201
627677789,radiant,O%2Eo,1,Normal,14,38,toplane,21200
627677789,radiant,GrimReaper,1,Normal,14,51,toplane,21200
627677789,radiant,KillerKaraoke,1,Normal,57,10,bottomlane,21200
627677789,radiant,%CF%80,1,Normal,109,17,bottomlane,21200
627677789,radiant,%5BFLTN%5D%20Ser%20Ramen%20Noodles,1,Normal,39,38,midlane,21200
627832188,radiant,%40v1lat,1,Normal,41,10,bottomlane,21200
627832188,radiant,3uMa,1,Normal,13,39,toplane,21200
627832188,radiant,Cross,1,Normal,32,32,midlane,21200
627832188,radiant,Nerudes,1,Normal,67,16,bottomlane,21200
627832188,radiant,Qwerty,1,Normal,15,38,toplane,21200
627845961,dire,%5BRoG%5D%20The%20Only%20God,1,Normal,77,108,toplane,21200
627845961,dire,%5BRoG%5D%20Z%20sword%20men%21,1,Normal,81,76,midlane,21200
627845961,dire,Amardeep19,1,Normal,53,106,toplane,21200
627845961,dire,ownthenoob2%2E0,1,Normal,111,44,bottomlane,21200
627845961,dire,petey,1,Normal,110,63,bottomlane,21200
628172689,radiant,XXX,1,Normal,38,14,bottomlane,11300
628172689,radiant,Wilbo,1,Normal,46,10,bottomlane,11300
628172689,radiant,InvasionSoldier,1,Normal,15,40,toplane,11300
628172689,radiant,hal_101,1,Normal,38,15,bottomlane,11300
628172689,radiant,Funky%20Goblin,1,Normal,31,31,midlane,11300
628238411,radiant,%3C%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%3A%7B%7DxxxQ%20%2DReY%2D,1,Normal,14,64,toplane,21110
628238411,radiant,%40rijo,1,Normal,14,65,toplane,21110
628238411,radiant,Ampun%20Abandoned,1,Normal,40,52,jungle,21110
628238411,radiant,CookieMonster,1,Normal,71,9,bottomlane,21110
628238411,radiant,Jupiter,1,Normal,32,28,midlane,21110
628328743,radiant,%5Bimdabes%5DPesadilla,1,Normal,14,76,toplane,11201
628328743,radiant,Boss%20Kodjie,1,Normal,52,51,midlane,11201
628328743,radiant,davinche2882,1,Normal,79,11,bottomlane,11201
628328743,radiant,FRANSISCA,1,Normal,27,80,river,11201
628328743,radiant,Funky%20Goblin,1,Normal,60,10,bottomlane,11201
628546255,dire,unagi,1,Normal,86,103,toplane,21200
628546255,dire,Garden,1,Normal,86,106,toplane,21200
628546255,dire,Funky%20Goblin,1,Normal,94,87,midlane,21200
628546255,dire,%5BSPF1%5Djayesss,1,Normal,114,50,bottomlane,21200
628546255,dire,%5B%20ELIM%20%5D%20Eliminators01,1,Normal,109,54,bottomlane,21200
628557042,dire,Deadpool,1,Normal,97,85,midlane,22100
628557042,dire,Funky%20Goblin,1,Normal,112,76,bottomlane,22100
628557042,dire,hile,1,Normal,86,104,toplane,22100
628557042,dire,Reaper,1,Normal,71,78,midlane,22100
628557042,dire,SwitchBlade%20McKillingsWorth,1,Normal,79,103,toplane,22100
636469748,radiant,%40%40,1,Normal,39,13,bottomlane,21200
636469748,radiant,%5Blol%5D%2E%2E%2E,1,Normal,109,19,bottomlane,21200
636469748,radiant,oslipknot7,1,Normal,11,42,toplane,21200
636469748,radiant,Snake,1,Normal,15,85,toplane,21200
636469748,radiant,zackfair2623,1,Normal,58,56,midlane,21200
638324033,radiant,kiss%20me,1,Normal,41,11,bottomlane,12110
638324033,radiant,GersoN%7E,1,Normal,51,52,midlane,12110
638324033,radiant,C%27SugarBear,1,Normal,13,42,toplane,12110
638324033,radiant,AdmiralCvic%E2%84%A2,1,Normal,32,28,midlane,12110
638324033,radiant,Foukier,1,Normal,47,33,jungle,12110
638374052,radiant,%2E%2E%2EFinal%20Fantasy%2E%2E%2E%2E%20Vll,1,Normal,19,74,toplane,21200
638374052,radiant,%2FF%2E8%2F%20ZeVeN%20%2FF%2E8%2F,1,Normal,39,13,bottomlane,21200
638374052,radiant,%5BDt%5Dmendosa,1,Normal,106,11,bottomlane,21200
638374052,radiant,andreSCito,1,Normal,15,42,toplane,21200
638374052,radiant,PsychosiS%C2%B4%C2%B4%C2%B4%C2%B4,1,Normal,46,45,midlane,21200
638431876,dire,Squirrel,1,Normal,114,63,bottomlane,21200
638431876,dire,%5BBKS%5D%20In%2DN%2DOutkast,1,Normal,86,107,toplane,21200
638431876,dire,%5BBKS%5D%20MaroonFiveGuys,1,Normal,84,107,toplane,21200
638431876,dire,iceOneice,1,Normal,90,82,midlane,21200
638431876,dire,Talwin,1,Normal,111,49,bottomlane,21200
638514403,radiant,osamirfm,1,Normal,36,12,bottomlane,10400
638514403,radiant,iceOneice,1,Normal,46,12,bottomlane,10400
638514403,radiant,YAY%20COMMUNISM,1,Normal,13,40,toplane,10400
638514403,radiant,%40noob379554,1,Normal,36,12,bottomlane,10400
638514403,radiant,GEraldo143%5E%5E,1,Normal,36,9,bottomlane,10400
638646888,dire,%5BDRAW%5D%20Angel,1,Normal,88,80,midlane,21110
638646888,dire,Caerulean,1,Normal,113,76,bottomlane,21110
638646888,dire,Codigoduro,1,Normal,55,106,toplane,21110
638646888,dire,Na%27Vi%20%5BMeljean%5D,1,Normal,55,106,toplane,21110
638646888,dire,Ron%20Paul%27s%20Sweaty%20Balls,1,Normal,88,45,jungle,21110
639915588,dire,10graves,1,Normal,82,105,toplane,21200
639915588,dire,Lord%20of%20ks%20ROAD%20TO%203K,1,Normal,94,87,midlane,21200
639915588,dire,Mayestic,1,Normal,114,47,bottomlane,21200
639915588,dire,toony%20zeichner,1,Normal,113,68,bottomlane,21200
639915588,dire,YYY,1,Normal,26,105,toplane,21200
639928171,radiant,VladBlood,1,Normal,71,44,jungle,20120
639928171,radiant,Kalim,1,Normal,101,14,bottomlane,20120
639928171,radiant,%2E%3Athe%20fallen%3A%2E,1,Normal,52,36,jungle,20120
639928171,radiant,%E2%97%8F%20sean%20%E2%84%A2%E2%97%8F,1,Normal,14,39,toplane,20120
639928171,radiant,Dailyawesome,1,Normal,15,39,toplane,20120
639944687,radiant,%5BBTY%5Delitefour,1,Normal,40,51,jungle,11210
639944687,radiant,%E3%80%90DsT%27s%E3%80%91%7C%7C%20Javi%20%7C%7C,1,Normal,45,12,bottomlane,11210
639944687,radiant,Exdeath,1,Normal,42,11,bottomlane,11210
639944687,radiant,Link,1,Normal,32,32,midlane,11210
639944687,radiant,Umbreon%20%5BHaveDotaFun%5D,1,Normal,17,75,toplane,11210
640022519,radiant,Aniquila_1000,1,Normal,98,27,jungle,11030
640022519,radiant,D_T3cH1,1,Normal,56,42,jungle,11030
640022519,radiant,JabutiNuclear,1,Normal,48,46,midlane,11030
640022519,radiant,Mida00,1,Normal,11,44,toplane,11030
640022519,radiant,PK,1,Normal,41,74,jungle,11030
641717130,radiant,Thoretto,1,Normal,36,10,bottomlane,21200
641717130,radiant,Vice%2DC%C3%B4nsul%20de%20Honduras,1,Normal,15,44,toplane,21200
641717130,radiant,M%C3%B4u%2D%C3%89da,1,Normal,50,47,midlane,21200
641717130,radiant,ChopChop,1,Normal,82,11,bottomlane,21200
641717130,radiant,LrdZ,1,Normal,16,68,toplane,21200
641756777,dire,%2D%3ERomance%3C%2Dl,1,Normal,85,103,toplane,21200
641756777,dire,ELMO,1,Normal,93,89,midlane,21200
641756777,dire,Fede%20es%20un%20buen%20chico,1,Normal,114,77,bottomlane,21200
641756777,dire,Hipster%20Jesus,1,Normal,85,107,toplane,21200
641756777,dire,Kalred,1,Normal,111,76,bottomlane,21200
641869130,dire,ArtIsABang,1,Normal,86,105,toplane,11102
641869130,dire,daykin,1,Normal,111,76,bottomlane,11102
641869130,dire,Have%20you%20heard%20of%20Hatsune%20Miku%3F,1,Normal,50,72,river,11102
641869130,dire,I%2DDotA%20%5BDaku%5D,1,Normal,104,33,river,11102
641869130,dire,Link,1,Normal,90,82,midlane,11102
642864521,dire,Tuzanjamon,1,Normal,48,107,toplane,21200
642864521,dire,Ticalacatica,1,Normal,113,76,bottomlane,21200
642864521,dire,Ni9,1,Normal,90,81,midlane,21200
642864521,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,Normal,113,50,bottomlane,21200
642864521,dire,lenin,1,Normal,29,109,toplane,21200
643061665,radiant,%5B_Index%2Ephp_%5D,1,Normal,59,10,bottomlane,11300
643061665,radiant,%CE%9B%E2%80%A2Gravity,1,Normal,15,38,toplane,11300
643061665,radiant,Aist_,1,Normal,37,13,bottomlane,11300
643061665,radiant,Meet%20XeqtR%2C%20Your%20Maker,1,Normal,35,36,midlane,11300
643061665,radiant,SnKDarKOmAr,1,Normal,66,9,bottomlane,11300
643208148,dire,%3CLDB%3Ediegovalente,1,Normal,25,106,toplane,21110
643208148,dire,Ginn,1,Normal,110,77,bottomlane,21110
643208148,dire,Perdig%C3%A3o%2ELucas,1,Normal,70,65,midlane,21110
643208148,dire,Perdig%C3%A3o%2ERat%C3%A3o,1,Normal,106,60,jungle,21110
643208148,dire,Trollface,1,Normal,52,106,toplane,21110
643346528,radiant,TheVoidBrazil,1,Normal,93,10,bottomlane,21200
643346528,radiant,Calamardo,1,Normal,16,92,toplane,21200
643346528,radiant,Sr%2EZorro,1,Normal,12,40,toplane,21200
643346528,radiant,%5BKG%5D%20Wakrs,1,Normal,37,36,midlane,21200
643346528,radiant,Beauty%20By%20The%20Lake,1,Normal,48,12,bottomlane,21200
643387304,dire,Ilusion%2EMbK,1,Normal,68,107,toplane,30110
643387304,dire,leyendaxD,1,Normal,114,76,bottomlane,30110
643387304,dire,oRione,1,Normal,81,106,toplane,30110
643387304,dire,redtube,1,Normal,72,61,jungle,30110
643387304,dire,Yahtzel,1,Normal,85,107,toplane,30110
643438672,radiant,%5BAliento%2ACazador%2Ametalico,1,Normal,35,32,midlane,21200
643438672,radiant,Clark,1,Normal,38,11,bottomlane,21200
643438672,radiant,Don%2ED,1,Normal,50,10,bottomlane,21200
643438672,radiant,Kratos,1,Normal,14,39,toplane,21200
643438672,radiant,LgN%2Eulfsaar,1,Normal,14,39,toplane,21200
643470370,dire,Snoop%20Doge,1,Normal,113,77,bottomlane,21200
643470370,dire,MDK%20Caio,1,Normal,94,87,midlane,21200
643470370,dire,M3r0,1,Normal,85,106,toplane,21200
643470370,dire,Grr%20%2A%20%2E%20%2Axavier,1,Normal,111,77,bottomlane,21200
643470370,dire,luis_alonso14,1,Normal,31,108,toplane,21200
643524414,dire,Bulgar,1,Normal,112,38,bottomlane,21200
643524414,dire,Kaladin%20Stormblessed,1,Normal,114,76,bottomlane,21200
643524414,dire,Link,1,Normal,39,104,toplane,21200
643524414,dire,Nando,1,Normal,17,93,toplane,21200
643524414,dire,The%20Return,1,Normal,61,58,midlane,21200
643571475,dire,Betty%20Poo,1,Normal,85,107,toplane,21110
643571475,dire,El_SantoECU,1,Normal,89,46,jungle,21110
643571475,dire,Gold%20Blooded%E2%84%A2,1,Normal,114,77,bottomlane,21110
643571475,dire,lol_ec,1,Normal,89,81,midlane,21110
643571475,dire,ZLoY,1,Normal,36,107,toplane,21110
643627112,radiant,NYK,1,Normal,15,45,toplane,22100
643627112,radiant,jackote,1,Normal,31,30,midlane,22100
643627112,radiant,MMH,1,Normal,41,10,bottomlane,22100
643627112,radiant,%5BLHD%5D%20Piporro,1,Normal,32,28,midlane,22100
643627112,radiant,Axe,1,Normal,12,39,toplane,22100
645047492,dire,%5BDTP%5DDendi,1,Normal,46,74,river,10211
645047492,dire,2kul4skul,1,Normal,111,77,bottomlane,10211
645047492,dire,Cheese,1,Normal,112,50,bottomlane,10211
645047492,dire,Freezy%20Pop,1,Normal,21,106,toplane,10211
645047492,dire,Gohan,1,Normal,58,92,jungle,10211
645112787,dire,%E2%97%8F%20sean%20%E2%84%A2%E2%97%8F,1,Normal,85,104,toplane,21200
645112787,dire,Chriis,1,Normal,65,62,midlane,21200
645112787,dire,na%27In%2E_tamecta,1,Normal,111,77,bottomlane,21200
645112787,dire,Nando,1,Normal,112,47,bottomlane,21200
645112787,dire,TerrorBladeSon,1,Normal,28,108,toplane,21200
645149633,radiant,R%20E%20D%20%21,1,Normal,52,12,bottomlane,21200
645149633,radiant,Lhogan,1,Normal,15,39,toplane,21200
645149633,radiant,NewllStyLell,1,Normal,38,13,bottomlane,21200
645149633,radiant,%5BP%5D%20Jo%C3%A3o%20borracheiro,1,Normal,15,73,toplane,21200
645149633,radiant,BOT%20Lawmir,1,Normal,43,41,midlane,21200
645199327,dire,crazyrlZ,1,Normal,90,83,midlane,11210
645199327,dire,DotA%20forever%20%E2%99%A5,1,Normal,114,75,bottomlane,11210
645199327,dire,R%20E%20D%20%21,1,Normal,72,105,toplane,11210
645199327,dire,sickfox,1,Normal,111,70,bottomlane,11210
645199327,dire,Trk,1,Normal,64,96,jungle,11210
648246832,dire,thutin1991,1,Normal,68,62,midlane,21200
648246832,dire,ThatsMySandwich,1,Normal,113,77,bottomlane,21200
648246832,dire,KJ,1,Normal,63,105,toplane,21200
648246832,dire,Fuck%20Sake,1,Normal,111,75,bottomlane,21200
648246832,dire,Snr%20Squishy,1,Normal,82,107,toplane,21200
648271831,dire,ThatsMySandwich,1,Normal,112,77,bottomlane,21200
648271831,dire,Dr%2EWong,1,Normal,91,83,midlane,21200
648271831,dire,FARFARQSAQS,1,Normal,28,105,toplane,21200
648271831,dire,Mr%20Monster,1,Normal,114,42,bottomlane,21200
648271831,dire,xiNZyx,1,Normal,86,105,toplane,21200
621041235,radiant,BOY,0,Normal,38,10,bottomlane,11300
621041235,radiant,JiveCarRotDancer,0,Normal,33,31,midlane,11300
621041235,radiant,Pykan_Wylkan,0,Normal,50,11,bottomlane,11300
621041235,radiant,Shugar,0,Normal,56,11,bottomlane,11300
621041235,radiant,trebaklikat,0,Normal,12,63,toplane,11300
621214317,radiant,IsF%20%2D%20Xitarapf,0,Normal,106,13,bottomlane,21101
621214317,radiant,Pepapurple,0,Normal,14,71,toplane,21101
621214317,radiant,Reign%20of%20Sweg,0,Normal,14,50,toplane,21101
621214317,radiant,smeghead,0,Normal,85,44,river,21101
621214317,radiant,Ukraine,0,Normal,51,53,midlane,21101
621620590,radiant,whackojacko,0,Normal,14,76,toplane,20201
621620590,radiant,Pykan_Wylkan,0,Normal,13,39,toplane,20201
621620590,radiant,SamuraiX,0,Normal,37,11,bottomlane,20201
621620590,radiant,Lionheart,0,Normal,52,10,bottomlane,20201
621620590,radiant,N7,0,Normal,48,71,river,20201
621885923,dire,%27%3B%2E%2E%2E%3B%27,0,Normal,60,57,midlane,11201
621885923,dire,%2D%3D%5ES%5Ba%5DM%5E%3D%2D,0,Normal,110,32,bottomlane,11201
621885923,dire,jok,0,Normal,29,81,river,11201
621885923,dire,Pykan_Wylkan,0,Normal,14,86,toplane,11201
621885923,dire,Sweet%E3%83%84,0,Normal,114,36,bottomlane,11201
623384981,dire,Faramir,0,Normal,86,106,toplane,21200
623384981,dire,Freshmaster%20S04%3C3,0,Normal,96,84,midlane,21200
623384981,dire,Pykan_Wylkan,0,Normal,114,73,bottomlane,21200
623384981,dire,the%20best%20motherfucker,0,Normal,113,77,bottomlane,21200
623384981,dire,xRot,0,Normal,71,108,toplane,21200
623642286,radiant,vuDDi%E2%84%A2,0,Normal,34,33,midlane,21200
623642286,radiant,KOKOWKA%3F%3F%3F,0,Normal,14,39,toplane,21200
623642286,radiant,Norvan,0,Normal,13,39,toplane,21200
623642286,radiant,%5Binquisition%5D%20Li%D0%B0rwizz,0,Normal,45,11,bottomlane,21200
623642286,radiant,iFace,0,Normal,36,10,bottomlane,21200
624816454,dire,Hex%20Omega,0,Normal,86,78,midlane,21200
624816454,dire,HOTTOMATO,0,Normal,114,70,bottomlane,21200
624816454,dire,kent,0,Normal,111,77,bottomlane,21200
624816454,dire,Rock%20%26%20Roll%20Nigga,0,Normal,32,105,toplane,21200
624816454,dire,Strutt,0,Normal,78,106,toplane,21200
625739549,dire,emanuel_dbz,0,Normal,91,85,midlane,21200
625739549,dire,Furious_Fool,0,Normal,110,76,bottomlane,21200
625739549,dire,jambo_wambo,0,Normal,110,77,bottomlane,21200
625739549,dire,m1rk,0,Normal,76,107,toplane,21200
625739549,dire,VJ,0,Normal,85,107,toplane,21200
625840949,dire,ghhg,0,Normal,112,76,bottomlane,21200
625840949,dire,TiT%40N,0,Normal,92,88,midlane,21200
625840949,dire,MSlayer,0,Normal,112,45,bottomlane,21200
625840949,dire,CoolZero,0,Normal,71,100,toplane,21200
625840949,dire,%2EGamebler%23,0,Normal,54,109,toplane,21200
625935277,radiant,%EC%A4%91%EA%B0%84%20%EB%98%90%EB%8A%94%20%EA%B3%B5%EA%B8%89,0,Normal,42,42,midlane,21200
625935277,radiant,Achilles,0,Normal,12,48,toplane,21200
625935277,radiant,B%20r%20o%20d%20y%20a%20g%20A,0,Normal,14,39,toplane,21200
625935277,radiant,iFace,0,Normal,74,10,bottomlane,21200
625935277,radiant,OrgasmNow%2E,0,Normal,37,10,bottomlane,21200
627623750,dire,%5BGoG%5D%20ultravolts,0,Normal,87,79,midlane,21200
627623750,dire,Diny,0,Normal,28,105,toplane,21200
627623750,dire,Funky%20Goblin,0,Normal,111,75,bottomlane,21200
627623750,dire,St%2EJim,0,Normal,79,108,toplane,21200
627623750,dire,Yumra,0,Normal,111,53,bottomlane,21200
627677789,dire,Yumra,0,Normal,114,48,bottomlane,21200
627677789,dire,onil,0,Normal,74,105,toplane,21200
627677789,dire,TheTRUTH,0,Normal,72,63,midlane,21200
627677789,dire,Funky%20Goblin,0,Normal,66,105,toplane,21200
627677789,dire,Diny,0,Normal,114,56,bottomlane,21200
627832188,dire,Band%21gamand%2E,0,Normal,111,66,bottomlane,21110
627832188,dire,BlackGrampuS,0,Normal,86,105,toplane,21110
627832188,dire,frei,0,Normal,103,59,jungle,21110
627832188,dire,MilfHunter,0,Normal,94,85,midlane,21110
627832188,dire,Space%20Comrade,0,Normal,86,104,toplane,21110
627845961,radiant,anjerodesu,0,Normal,15,75,toplane,21200
627845961,radiant,Donald%20Tyrd,0,Normal,14,39,toplane,21200
627845961,radiant,Global%20Mindset,0,Normal,36,11,bottomlane,21200
627845961,radiant,QuarterChubDeep,0,Normal,53,49,midlane,21200
627845961,radiant,Sr%2E%20Shrek,0,Normal,36,11,bottomlane,21200
628172689,dire,zoran,0,Normal,111,42,bottomlane,11210
628172689,dire,spongebong%20hemppants,0,Normal,68,103,toplane,11210
628172689,dire,O%3BLLy,0,Normal,89,81,midlane,11210
628172689,dire,im%20blue,0,Normal,47,98,jungle,11210
628172689,dire,Alexonders,0,Normal,112,44,bottomlane,11210
628238411,dire,Funky%20Goblin,0,Normal,85,107,toplane,20201
628238411,dire,Seri%27,0,Normal,50,72,river,20201
628238411,dire,SpiderNight,0,Normal,86,103,toplane,20201
628238411,dire,Whiteners,0,Normal,114,76,bottomlane,20201
628238411,dire,Wilbo,0,Normal,111,77,bottomlane,20201
628328743,dire,asmeehero,0,Normal,25,106,toplane,11102
628328743,dire,AuspiciousOblong,0,Normal,93,39,river,11102
628328743,dire,Bobikass,0,Normal,83,45,river,11102
628328743,dire,Enemy%20%7C%20EvilGodpk%20%7C,0,Normal,113,39,bottomlane,11102
628328743,dire,InvasionSoldier,0,Normal,94,88,midlane,11102
628546255,radiant,Sri%20Lankan%20King,0,Normal,43,43,midlane,21200
628546255,radiant,shellman6,0,Normal,13,39,toplane,21200
628546255,radiant,Lycos,0,Normal,13,39,toplane,21200
628546255,radiant,Flava%20Flave,0,Normal,38,13,bottomlane,21200
628546255,radiant,B%2DNak,0,Normal,37,11,bottomlane,21200
628557042,radiant,0%E3%85%8F%EB%9D%BC%20%EC%86%8C_88,0,Normal,14,67,toplane,11300
628557042,radiant,Clandestine%20Smurf,0,Normal,33,30,midlane,11300
628557042,radiant,CookieMonster,0,Normal,37,11,bottomlane,11300
628557042,radiant,Flava%20Flave,0,Normal,37,14,bottomlane,11300
628557042,radiant,Skovorodka,0,Normal,37,13,bottomlane,11300
636469748,dire,%5BRoaD%5DTo%5BZioN%5D%5E,0,Normal,15,93,toplane,21200
636469748,dire,crookshanks,0,Normal,63,61,midlane,21200
636469748,dire,jackote,0,Normal,14,90,toplane,21200
636469748,dire,Link,0,Normal,112,22,bottomlane,21200
636469748,dire,plasthma,0,Normal,110,29,bottomlane,21200
638324033,dire,Majrooh%20USA,0,Normal,89,79,midlane,21200
638324033,dire,Link,0,Normal,113,77,bottomlane,21200
638324033,dire,Details,0,Normal,84,104,toplane,21200
638324033,dire,Alca%20Pwn,0,Normal,111,77,bottomlane,21200
638324033,dire,halls,0,Normal,48,109,toplane,21200
638374052,dire,Beefsquatch,0,Normal,102,54,jungle,11120
638374052,dire,Link,0,Normal,114,64,bottomlane,11120
638374052,dire,ME,0,Normal,28,94,jungle,11120
638374052,dire,NOOB,0,Normal,73,65,midlane,11120
638374052,dire,Sukhee,0,Normal,52,106,toplane,11120
638431876,radiant,THSeeLife,0,Normal,14,55,toplane,21200
638431876,radiant,battsy13,0,Normal,101,12,bottomlane,21200
638431876,radiant,Link,0,Normal,32,34,midlane,21200
638431876,radiant,Sweet,0,Normal,14,38,toplane,21200
638431876,radiant,Who,0,Normal,98,12,bottomlane,21200
638514403,dire,Link,0,Normal,82,105,toplane,21200
638514403,dire,GAY%20RAINBOW%20TACO,0,Normal,69,105,toplane,21200
638514403,dire,Unnamed,0,Normal,113,75,bottomlane,21200
638514403,dire,%D0%9C%D0%B5%D1%80%D0%BA%D0%B5%D0%BB%D1%8C,0,Normal,113,72,bottomlane,21200
638514403,dire,%D0%9D%D0%B5%2C%20%D0%BD%D1%83%20%D0%92%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%B0%20%D1%87%D0%B5%3F,0,Normal,92,84,midlane,21200
638646888,radiant,Adeodatuz,0,Normal,14,75,toplane,10310
638646888,radiant,ArchAngeL,0,Normal,36,11,bottomlane,10310
638646888,radiant,Black%20Pharaoh%20Stroke,0,Normal,39,11,bottomlane,10310
638646888,radiant,Link,0,Normal,38,12,bottomlane,10310
638646888,radiant,SD_Tank6,0,Normal,19,41,jungle,10310
639915588,radiant,%5BPaNDa%5Dlout33,0,Normal,80,24,jungle,21110
639915588,radiant,%E3%80%90DsT%27s%E3%80%91%7C%7C%20Javi%20%7C%7C,0,Normal,55,55,midlane,21110
639915588,radiant,CHAPANITA,0,Normal,13,72,toplane,21110
639915588,radiant,Link,0,Normal,41,12,bottomlane,21110
639915588,radiant,s%20h%20a%20n%20k%20s%20D,0,Normal,17,74,toplane,21110
639928171,dire,Valkret3928,0,Normal,85,104,toplane,21200
639928171,dire,No%60Va%2EL4,0,Normal,85,105,toplane,21200
639928171,dire,%C2%A6%C2%A6Niro_Str%C2%A6%C2%A6,0,Normal,112,76,bottomlane,21200
639928171,dire,%E2%98%BC%20De%C2%B5z%20%E2%98%BC,0,Normal,114,65,bottomlane,21200
639928171,dire,Crash,0,Normal,92,83,midlane,21200
639944687,dire,Cr0sSoVeR,0,Normal,111,77,bottomlane,21200
639944687,dire,cursed,0,Normal,113,76,bottomlane,21200
639944687,dire,KDoT%20Hussle,0,Normal,73,64,midlane,21200
639944687,dire,Relayer,0,Normal,85,106,toplane,21200
